Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
315.000000000000060E+0	7.707984405453116E-9	-305.349681933970820E-12	5.488873707313954E-9	-1.242740409755253E-9	8.211108705779516E-9	-1.247209249731220E-9
316.000000000000060E+0	12.457872405820415E-9	65.778037798432547E-12	9.554112540078360E-9	104.048596810008120E-12	11.291265608834746E-9	-201.075962813815050E-12
317.000000000000060E+0	29.290863455149994E-9	-1.360011954239666E-9	23.893656412097627E-9	-1.991481379776937E-9	27.845957087139156E-9	-1.254286876252629E-9
318.000000000000060E+0	20.477650740156766E-9	-296.776786569272700E-12	16.626249311808296E-9	-1.703117951601234E-9	19.818726317264848E-9	-396.790764308777200E-12
319.000000000000060E+0	14.528879041225330E-9	-355.734541286105200E-12	11.062534914511329E-9	-983.513430485061420E-12	13.059777366530022E-9	-2.787118710171377E-12
320.000000000000060E+0	22.318838454318004E-9	-1.277052338384613E-9	17.600852018384316E-9	-1.423698362067586E-9	21.913051834839142E-9	-874.721941582663910E-12
321.000000000000060E+0	19.219945642461998E-9	-55.870915071497371E-12	15.623256142017126E-9	220.246603460879860E-12	19.655844633018047E-9	-131.868243692763870E-12
322.000000000000060E+0	20.154392490619435E-9	1.890006754280639E-9	16.247512605989841E-9	2.608282006361572E-9	18.546703893955242E-9	1.611606549942851E-9
323.000000000000060E+0	33.880530701158283E-9	-3.253738478722122E-9	27.482078225799587E-9	-2.535172589933852E-9	33.840044610808142E-9	-839.801183602733270E-12
324.000000000000060E+0	16.745645794845460E-9	-2.115151378576064E-9	12.658059011054287E-9	-2.631323891846996E-9	20.634200439300108E-9	-1.995253059707311E-9
325.000000000000060E+0	15.068481872465857E-9	2.947727116202588E-9	12.824158400691183E-9	1.652152818494341E-9	15.283733182048381E-9	-925.253789830089670E-12
326.000000000000060E+0	28.975199233115799E-9	1.499491833712148E-9	23.752950901931136E-9	-627.972652759601360E-12	27.114169642290040E-9	305.650239531865520E-12
327.000000000000060E+0	22.305512747474536E-9	-142.273226685250950E-12	17.607338154219284E-9	-1.370416400565888E-9	22.480202269413247E-9	-83.705000702065509E-12
328.000000000000060E+0	46.334092945032283E-9	-2.361942527348599E-9	37.301487369058506E-9	-3.196983693296214E-9	44.494214485829137E-9	-417.401453794674280E-12
329.000000000000060E+0	41.576864593186813E-9	-1.170467805446003E-9	32.632447840585965E-9	-2.915807053722363E-9	43.124105961860532E-9	-811.329761766703620E-12
330.000000000000060E+0	27.752554968462086E-9	1.111843272926501E-9	21.612630189600736E-9	1.243583438865841E-9	26.521762200033684E-9	798.074889768755640E-12
331.000000000000060E+0	28.483132730025242E-9	-6.785710609636073E-9	23.592747228154181E-9	-5.661533139512013E-9	31.195432926776726E-9	-801.465588828627390E-12
332.000000000000060E+0	28.362556036639368E-9	-1.916001997264651E-9	21.931840474948340E-9	-3.011109640333981E-9	34.433834602764801E-9	-2.346456171721632E-9
333.000000000000060E+0	24.534875774356671E-9	-5.605725877307911E-9	19.153098875822308E-9	-4.181489488540328E-9	26.778528032687041E-9	-1.033518285168189E-9
